channel1,channel2,channel3,channel4,channel5,channel6
-1.600182483814235e-05,-3.572819937665087e-06,2.0531193510995428e-06,5.373502477506556e-07,-1.1454525534582753e-05,-1.6555795886414997e-06
-2.273307192088439e-05,-8.464165906061883e-07,4.178309990164169e-06,3.0261236849257855e-06,-1.0617302548171076e-05,-7.276027917237778e-07
-2.7286723026905185e-05,1.5185909600024115e-06,5.7664406356863894e-06,5.007072824312013e-06,-9.153426627643056e-06,1.1280922375452308e-07
-2.9574130386701936e-05,3.520436112573852e-06,6.818290482374069e-06,6.494250035525337e-06,-7.198398718612749e-06,7.989496571668324e-07
-2.9440080551087508e-05,5.058814526053422e-06,7.259629687099732e-06,7.4334528348446035e-06,-4.961018486168119e-06,1.315151352766997e-06
3.6437333656229317e-09,-2.7145897373434407e-09,-1.5674383561246645e-09,-2.1274771963165653e-09,-1.4713911793462274e-09,-9.038748408304716e-10
3.9287589226643477e-08,-3.118331825056874e-08,-1.75020062640342e-08,-2.4010439764392213e-08,-1.8091154717931133e-08,-1.0714839935830298e-08
1.9403748305293716e-07,-1.681160363711923e-07,-9.05472685441453e-08,-1.2624122018945753e-07,-1.0675173172882904e-07,-5.95701628105762e-08
5.737685413221774e-07,-5.658828421865439e-07,-2.862281453607281e-07,-4.0966086424357453e-07,-4.038285679321193e-07,-2.0634713412753243e-07
1.0911999668813387e-06,-1.3328633175736257e-06,-6.085826951053388e-07,-9.12138117790163e-07,-1.1029204675386629e-06,-4.984029949590815e-07
1.2254209780923986e-06,-2.3254065719989555e-06,-8.809613766220548e-07,-1.4482685237859045e-06,-2.319480753766645e-06,-8.878043389361565e-07
1.2464023483526148e-07,-3.0757880648557957e-06,-7.532207188593896e-07,-1.5917127804054157e-06,-3.90616304802774e-06,-1.1957329042913528e-06
-2.847109813077026e-06,-3.0260649021481004e-06,8.533654181749238e-08,-9.163696113577717e-07,-5.397796386044654e-06,-1.2085232404651187e-06
-7.565271582033573e-06,-1.8986343045771905e-06,1.6546856404336553e-06,6.8410287779479e-07,-6.200466013831682e-06,-8.396975886894309e-07
-1.309874456795872e-05,1.3681940938990187e-07,3.632509991173064e-06,2.893442592699629e-06,-5.915989367671506e-06,-1.9315663313635346e-07
2.4572606569992157e-09,9.411334101515932e-12,-3.7993426842208034e-10,-3.291388487568881e-10,8.266503322496882e-10,-2.952322615200685e-11
3.0473229047737494e-08,-8.694874854490306e-10,-5.1108979067035726e-09,-4.628012444212952e-09,9.055769998243189e-09,-7.167395316872606e-10
1.7989200648886816e-07,-1.1971744716317852e-08,-3.270760528178478e-08,-3.096035015035931e-08,4.527997196104144e-08,-6.793058561722167e-09
6.730491138497538e-07,-7.467504696991382e-08,-1.3238126753638077e-07,-1.3111960485729818e-07,1.340168553722311e-07,-3.7276683468546305e-08
1.7877395694010944e-06,-2.9161351716811794e-07,-3.792217082340445e-07,-3.9404378896759366e-07,2.45898326535092e-07,-1.385495907356269e-07
3.558791375041494e-06,-8.059620506646796e-07,-8.118793410496406e-07,-8.900984484671152e-07,2.2201142013688288e-07,-3.786003263758399e-07
5.3997622978556975e-06,-1.6777266767557362e-06,-1.3253709386513534e-06,-1.5527665943268956e-06,-2.1111598273256432e-07,-7.97743921880856e-07
6.043089278472706e-06,-2.716386730613334e-06,-1.6160308734819458e-06,-2.0895089109506746e-06,-1.2701524599716405e-06,-1.3321708308765497e-06
4.073318169175746e-06,-3.4472069608342292e-06,-1.2837114180973662e-06,-2.052364372614985e-06,-2.8921760283256e-06,-1.7842012028000918e-06
-1.1860226204849836e-06,-3.322749425758337e-06,-6.758661929647675e-08,-1.0824796286777378e-06,-4.667499379212118e-06,-1.9058329999701763e-06
-9.097511751679266e-06,-2.0542822300231385e-06,1.9615903430555914e-06,8.44523065349834e-07,-6.021683395961702e-06,-1.5594763942597748e-06
-1.795697355972228e-05,2.1204782320086813e-07,4.424044271081492e-06,3.3864389602952026e-06,-6.5145463148880295e-06,-8.186009478001442e-07
-2.5904610951011358e-05,3.0235047593494934e-06,6.850942378603421e-06,6.0453488665418135e-06,-6.023834484465534e-06,9.628111458420056e-08
-3.178170001636598e-05,5.920432744254355e-06,8.906129469690471e-06,8.430411361538656e-06,-4.706961268307124e-06,9.921896392863372e-07
-3.530002122324188e-05,8.625025008156447e-06,1.0434520602053583e-05,1.035534493691021e-05,-2.835485136751488e-06,1.816797458191122e-06
-3.6541000136885926e-05,1.0971449127785261e-05,1.1349233526216298e-05,1.17287743011323e-05,-6.651205844358939e-07,2.599933465409756e-06
-3.54077320178601e-05,1.2711995012425712e-05,1.1523310155621075e-05,1.239270456110463e-05,1.5829741897182337e-06,3.297939097297197e-06
-3.164186434419019e-05,1.3468670568439696e-05,1.0823854913523837e-05,1.2109268414296488e-05,3.667173656760387e-06,3.7234265644967696e-06
-2.539287520089254e-05,1.2934135468069034e-05,9.260176987083927e-06,1.0743168360933551e-05,5.286048409660662e-06,3.655633625348564e-06
-1.7717086558956027e-05,1.1141306933599375e-05,7.09110133688708e-06,8.473516721405847e-06,6.126176695685884e-06,3.039622351189695e-06
-3.820485955379616e-09,-4.452979175896309e-10,3.8509116382617465e-10,2.31286758587118e-10,-1.8853609573958327e-09,-1.8796883724603093e-10
-4.720574538665312e-08,-4.511846213521045e-09,5.5529871848701554e-09,3.609500156930961e-09,-2.2135340846563643e-08,-1.9490134166920965e-09
-2.7921984288634347e-07,-1.965102399664798e-08,3.849841274458012e-08,2.6466694386624592e-08,-1.2211581832353793e-07,-8.957709798761855e-09
-1.058876444561036e-06,-4.213773939884695e-08,1.711835187200822e-07,1.2282111907873308e-07,-4.205137651565804e-07,-2.2309082824771113e-08
-2.9120953200224904e-06,-7.419502503581217e-09,5.493923195938082e-07,4.0940729509501237e-07,-1.009993419201483e-06,-2.223067144409953e-08
-6.230216669173225e-06,2.651747832907075e-07,1.3572235897992165e-06,1.0533009874242886e-06,-1.7800031109148891e-06,5.5303186348146247e-08
-1.0847242842586507e-05,1.045925493916589e-06,2.6849816818472524e-06,2.1891727535357317e-06,-2.3230862939004256e-06,3.1529332627916894e-07
-1.5816076230395012e-05,2.5246758677530317e-06,4.361081173068855e-06,3.7840669872658223e-06,-2.1109873151682792e-06,8.457711817685893e-07
-1.958777064035152e-05,4.570189062355556e-06,5.898644339003929e-06,5.528651224485781e-06,-8.636958893114734e-07,1.6225326599508393e-06
-2.0559807674589303e-05,6.618640029195974e-06,6.666795641727358e-06,6.859133176847976e-06,1.1997175314348458e-06,2.4469393834491405e-06
1.1359351337259275e-09,1.26227907097065e-09,5.4147401678453823e-11,3.4705906026525406e-10,1.5647309860441687e-09,1.5909022301853528e-10
1.539034344177847e-08,1.4280481616892888e-08,1.3919420349095156e-10,3.289406639290642e-09,1.8469506400486337e-08,1.7855622177957078e-09
1.0015705159160418e-07,7.56287022174266e-08,-2.8830469495146982e-09,1.2728575655060477e-08,1.0308308576164417e-07,9.345428597536566e-09
4.192399228142374e-07,2.4886255753773434e-07,-2.7609302793335336e-08,1.9467044260618567e-08,3.6322393413427523e-07,3.0017258397898385e-08
1.2770734116458675e-06,5.667358747774205e-07,-1.3069052643593166e-07,-3.507580052509508e-08,9.106126965473312e-07,6.467907707966426e-08
3.04071409929517e-06,9.28944601560909e-07,-4.2100933363078935e-07,-2.862143617347054e-07,1.734459657387334e-06,9.201843006508062e-08
5.938553893307502e-06,1.0578896242685365e-06,-1.0350693694579818e-06,-9.119270590637789e-07,2.608670473209684e-06,6.081212442164805e-08
9.845788343296262e-06,5.967672024576918e-07,-2.06239475661076e-06,-2.032953263284486e-06,3.14913282639923e-06,-9.606727798435461e-08
1.4179344170382573e-05,-6.887967297281689e-07,-3.4451430750578497e-06,-3.607317269204745e-06,2.9982039318362573e-06,-4.2893822199928276e-07
1.7936572944127426e-05,-2.721955379399821e-06,-4.9047014215011985e-06,-5.375043986832567e-06,2.007195779893859e-06,-9.307938009674112e-07
3.5418846815185154e-09,-2.416263338587144e-09,-1.2691119573681177e-09,-1.8134222665970922e-09,-1.5780099916933774e-09,-7.441400058869872e-10
3.799540544029081e-08,-2.760689260735511e-08,-1.4017889048436409e-08,-2.017124565764391e-08,-1.9132497889335594e-08,-8.595286362025239e-09
1.8617790313109628e-07,-1.477533883530571e-07,-7.165514820080567e-08,-1.0408854091758494e-07,-1.1016254691718882e-07,-4.661384108741097e-08
5.429575623911862e-07,-4.921805001388853e-07,-2.2329796003280872e-07,-3.2929518721820466e-07,-4.020507918839702e-07,-1.5793173033972153e-07
1.0030065561726656e-06,-1.1410398905707768e-06,-4.65199593639393e-07,-7.065755628364985e-07,-1.0479457604634093e-06,-3.7487990546359093e-07
1.028140082672005e-06,-1.9397034684320623e-06,-6.458246020669433e-07,-1.0560130651733305e-06,-2.085248056700299e-06,-6.611778408037781e-07
-2.3386456446831024e-07,-2.4455552906366987e-06,-4.6845783816097384e-07,-1.0203881683860705e-06,-3.3082244548233816e-06,-8.921335754198105e-07
-3.3872657166410315e-06,-2.1533290106023613e-06,3.4730624652380517e-07,-2.881577201225521e-07,-4.314354961432045e-06,-9.21644617233831e-07
-8.245349356090587e-06,-8.33170535132316e-07,1.8615794844400512e-06,1.1658325416126228e-06,-4.718961964015616e-06,-6.841726833782546e-07
-1.3812827610510911e-05,1.3251017080549662e-06,3.83719381769859e-06,3.0589144718908653e-06,-4.346528813645346e-06,-2.279805177743019e-07
2.4037578672481494e-09,1.1603014653208843e-12,-5.844051709403763e-10,-4.833300211477999e-10,7.776598259717016e-10,-3.0554605231499965e-11
2.9709101501084582e-08,-1.212727730838847e-09,-7.557520520233488e-09,-6.4465457550810054e-09,8.2950553971026e-09,-8.154196091463394e-10
1.7439526891758713e-07,-1.5526976269183533e-08,-4.641788812527486e-08,-4.131096908950299e-08,3.9758914935187323e-08,-7.921445762512547e-09
6.469475350176313e-07,-9.427801341096621e-08,-1.801949695252651e-07,-1.6944076850307684e-07,1.090306484721936e-07,-4.364364895017247e-08
1.6970569729642718e-06,-3.628985340078879e-07,-4.951623609922841e-07,-4.989268080787316e-07,1.6649340962913783e-07,-1.6134867691903963e-07
3.3149050364800117e-06,-9.946731260399316e-07,-1.0172529247422898e-06,-1.1174852136064493e-06,3.255758941789674e-08,-4.3611354603130714e-07
4.871297752313864e-06,-2.0606564933470638e-06,-1.5927089699253022e-06,-1.9570283500038567e-06,-5.660747137138543e-07,-9.047964211676759e-07
5.090032188204274e-06,-3.3268314830208824e-06,-1.8554489261073291e-06,-2.6840130383665147e-06,-1.8101829470886938e-06,-1.479109752077336e-06
2.60422452001086e-06,-4.215100649210954e-06,-1.3807623614599206e-06,-2.766405191739305e-06,-3.5759903466039443e-06,-1.9191928137689385e-06
-3.159597956310429e-06,-4.072333040057983e-06,4.2013214293918794e-08,-1.759367620645748e-06,-5.397864790056185e-06,-1.940021308265421e-06
-1.1434079644397035e-05,-2.59428230799067e-06,2.236592260240543e-06,3.7038723205949743e-07,-6.677109634864163e-06,-1.4021786055789776e-06
-2.0404676583438987e-05,-4.351675465899702e-08,4.729580153923561e-06,3.1663153859141043e-06,-6.993726035688254e-06,-4.2837233935243e-07
-2.817443665325902e-05,2.9429761128399892e-06,7.031230255041529e-06,5.954031952683904e-06,-6.286498298342934e-06,6.696376778210297e-07
-3.364884129060763e-05,5.777013489428928e-06,8.865246913694432e-06,8.243836592951124e-06,-4.7912613191871385e-06,1.5985743767920885e-06
-3.667602064626436e-05,8.190759407721473e-06,1.017309737760659e-05,9.914785397686657e-06,-2.842542610643869e-06,2.2517505867408674e-06
-3.7469853784940225e-05,1.015617652659545e-05,1.0940118896956515e-05,1.1048969178341458e-05,-7.248939968897394e-07,2.709025994181429e-06
-3.599046906837558e-05,1.1609118577445609e-05,1.1048928905964433e-05,1.1631549996401667e-05,1.3474330269506816e-06,3.0907648367769084e-06
-3.194439398457865e-05,1.2299364494347697e-05,1.0323837741705195e-05,1.1450777248030945e-05,3.177201739709021e-06,3.408897884453184e-06
-2.5405493348677193e-05,1.1923183441858265e-05,8.735158460831127e-06,1.0305344860816631e-05,4.543457588574851e-06,3.549606510727137e-06
-1.7396126970960334e-05,1.0404276164611957e-05,6.565780747625814e-06,8.301176119935317e-06,5.224260170823376e-06,3.3924338951224e-06
-3.581206008926708e-09,-2.6854532783382237e-10,4.195134406051797e-10,5.361881989757304e-10,-1.35071982704028e-09,-1.276331610930573e-10
-4.433167996179899e-08,-2.5452630319968223e-09,5.797645980364815e-09,7.0406712193931736e-09,-1.597857871662088e-08,-1.2980573942954002e-09
-2.6317204784577675e-07,-9.359521254209002e-09,3.848063856894963e-08,4.434991557002921e-08,-8.905248277625479e-08,-5.908946937682629e-09
-1.0038853060779282e-06,-8.562086896504338e-09,1.6424260597047283e-07,1.7964886479071675e-07,-3.11331697900628e-07,-1.5233992661617372e-08
-2.783746280256253e-06,6.850474461872135e-08,5.096363275438119e-07,5.304531283074191e-07,-7.660663833967178e-07,-2.0149880064497264e-08
-6.016701541303738e-06,3.886706573552661e-07,1.2314767042861171e-06,1.2284654771218008e-06,-1.4059384403287507e-06,1.1820392392134201e-08
-1.0590390892555238e-05,1.1846428078081512e-06,2.4177758036233328e-06,2.3409399150681264e-06,-1.970301836130377e-06,1.4347115500213014e-07
-1.5591254222909936e-05,2.5972890733447227e-06,3.955755211043367e-06,3.7817564289219368e-06,-2.0641551372612083e-06,4.5400102846475897e-07
-1.942573835459399e-05,4.459270909495333e-06,5.458916298171303e-06,5.250453048266402e-06,-1.3750685347513533e-06,9.87443429992867e-07
-2.0383901568730673e-05,6.2077497597634575e-06,6.356825495377951e-06,6.2573567369882784e-06,1.2014014644905543e-07,1.6748046479125216e-06
1.2334004567422165e-09,9.551859500380992e-10,7.735343096836212e-11,3.0606174185393325e-10,1.6342201515280656e-09,2.9239596904886723e-10
1.666286075344055e-08,1.0772888905264777e-08,4.88445373666694e-10,3.0323303477635283e-09,1.9443654537877907e-08,3.1744870788937767e-09
1.0816130876603142e-07,5.667657205042572e-08,-5.322632791408491e-10,1.2826441499871357e-08,1.0960115122443007e-07,1.5828282453810294e-08
4.5158987777221777e-07,1.838361350411095e-07,-1.8222236863420055e-08,2.621478503004e-08,3.906647121528023e-07,4.752901629529424e-08
1.3716172000486568e-06,4.0544865770362997e-07,-1.0600275539166605e-07,4.6331210888733766e-10,9.915385410078076e-07,9.305235019281265e-08
3.253958276733101e-06,6.146927922820062e-07,-3.76706161174249e-07,-1.7813655677761392e-07,1.9107503846430407e-06,1.1229454904144878e-07
6.325608965977017e-06,5.442360539698953e-07,-9.82395823920044e-07,-6.800798886151748e-07,2.8992215287678005e-06,3.341902650549463e-08
1.0428256942127748e-05,-1.465537677783428e-07,-2.0287387413229614e-06,-1.6505734012474953e-06,3.510109911001614e-06,-2.1237433121816821e-07
1.492284177361715e-05,-1.6760821914082583e-06,-3.451643253288399e-06,-3.092826256445784e-06,3.317913254329768e-06,-6.518655985042425e-07
1.875582374708977e-05,-3.939381661463709e-06,-4.935471768566216e-06,-4.7772269879779295e-06,2.1598299409071704e-06,-1.2504779076456978e-06
3.407805401178533e-09,-2.3239549109685708e-09,-1.1969154218008484e-09,-1.8046555444208379e-09,-1.5265699601015476e-09,-8.158208519148854e-10
3.660163738061985e-08,-2.6349086867700387e-08,-1.308312879826317e-08,-2.015627903901695e-08,-1.855180688002985e-08,-9.461754982886495e-09
1.7955760801510043e-07,-1.3996976388739202e-07,-6.611923610071814e-08,-1.0478314405229964e-07,-1.072969483112801e-07,-5.1666086306817974e-08
5.238416169987214e-07,-4.6338066288900886e-07,-2.0352549362853628e-07,-3.359339656686308e-07,-3.9468346446315195e-07,-1.7702884039199564e-07
9.648699756081088e-07,-1.0713377950833053e-06,-4.183016040709144e-07,-7.384996611388152e-07,-1.0422953123846818e-06,-4.2805917584866926e-07
9.692221445636846e-07,-1.8303978653953832e-06,-5.707279292292527e-07,-1.156391488529804e-06,-2.1174603953285417e-06,-7.787311172623216e-07
-3.176723524901391e-07,-2.3612379949481516e-06,-3.955844616669778e-07,-1.24563818691212e-06,-3.465884660924594e-06,-1.1083956901615276e-06
-3.5194446323296854e-06,-2.237589080768427e-06,3.559114633231078e-07,-6.605949507234737e-07,-4.726051463879473e-06,-1.2622295024338177e-06
-8.472860877380676e-06,-1.2584692134718671e-06,1.7441881472504093e-06,7.175230698028543e-07,-5.492733531056329e-06,-1.15034117059496e-06
-1.417557405570917e-05,4.5834087635108114e-07,3.5733605590868117e-06,2.7071856316243808e-06,-5.489032145881079e-06,-7.873686990703174e-07
-7.0222733854208e-09,2.7136872806505257e-09,2.255110357413062e-09,2.5776741645366338e-09,8.780903638416428e-10,7.161638483541575e-10
-8.216431616081578e-08,3.2811544210755274e-08,2.6663471424471844e-08,3.085143082178723e-08,1.1281768484183634e-08,8.974275398236282e-09
-4.5218579595090896e-07,1.8837333324008715e-07,1.4872586498951349e-07,1.7458601196479746e-07,6.968006133202393e-08,5.333647819351797e-08
-1.555841915981039e-06,6.8468884298159e-07,5.207117586338531e-07,6.216291658342604e-07,2.767908260373725e-07,2.002364723885363e-07
-3.7438916781038813e-06,1.7718209095224377e-06,1.2822840742281433e-06,1.561213660600587e-06,7.982247933412399e-07,5.332954559346025e-07
-6.644870043151812e-06,3.476903761257355e-06,2.3503476927061967e-06,2.930130410506698e-06,1.787730333393584e-06,1.0719801892487265e-06
-8.835992118259944e-06,5.370094159310582e-06,3.28435592404601e-06,4.222713693297154e-06,3.2458262318839423e-06,1.687399505211128e-06
-8.474699361169147e-06,6.6609147814126696e-06,3.457651455631657e-06,4.662655777151962e-06,4.92126336701206e-06,2.127099052292749e-06
-4.591565676614477e-06,6.649056170616248e-06,2.4746712962349117e-06,3.7079970635515327e-06,6.368214992408142e-06,2.173042643574654e-06
2.08207815623974e-06,5.166308235471407e-06,4.7695428461598e-07,1.4679306008320424e-06,7.146939992505267e-06,1.7992677809481167e-06
6.029828866134496e-09,-9.78649824095911e-10,-1.5878080929461232e-09,-1.428073258004515e-09,1.0579370908361808e-09,-8.934321276517137e-11
7.346551342172011e-08,-1.2910017092444885e-08,-1.9590367353181756e-08,-1.7628743700953228e-08,1.1626929266841629e-08,-1.4804109532261712e-09
4.261743170129785e-07,-8.220213670470439e-08,-1.1522686413899674e-07,-1.0453784244198189e-07,5.8755096863682515e-08,-1.151768519234963e-08
1.5711888454087156e-06,-3.371481443535173e-07,-4.313561199450811e-07,-3.9836303222209105e-07,1.786087587394509e-07,-5.6119671202372285e-08
4.14341749921946e-06,-1.0017889814250162e-06,-1.1570327191847147e-06,-1.0998331487662607e-06,3.5160295099300246e-07,-1.9271494345013241e-07
8.32637877621769e-06,-2.2961506772624886e-06,-2.3697370048626644e-06,-2.345817611877178e-06,4.1593578350540636e-07,-4.972955930750841e-07
